path,shape,dtype,size,min,max,mean,sum,sha256,value,array_file,text_file
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoTimestamp/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoTimestamp__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoTimestamp/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoTimestamp/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoWidth/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoWidth__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoWidth/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoWidth/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussCentroid1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussCentroid1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussCentroid1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussDeltaCentroid1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussDeltaCentroid1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussDeltaCentroid1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussHeight1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussHeight1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussHeight1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussWidth1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussWidth1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussWidth1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidX/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianCentroidX__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidX/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidX/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidY/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianCentroidY__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidY/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianCentroidY/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroid/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianDeltaCentroid__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroid/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroid/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidX/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianDeltaCentroidX__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidX/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidX/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidY/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianDeltaCentroidY__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidY/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianDeltaCentroidY/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianGoodnessOfFit/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianGoodnessOfFit__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianGoodnessOfFit/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianGoodnessOfFit/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianHeight/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianHeight__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianHeight/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianHeight/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianRoughnessOfFit/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__gaussianRoughnessOfFit__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianRoughnessOfFit/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/gaussianRoughnessOfFit/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
